"STATION","NAME","DATE","ACMH","ACSH","AWND","FMTM","FRGT","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WDFM","WESD","WSF1","WSF2","WSF5","WSFG","WSFM","WT01","WT02","WT03","WT04","WT05","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT16","WT18","WT21","WV01","WV03","WV20"
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1999-10-26",,,"3.6"," 1426",," 1218","0.0",,,"20.0","25.6","14.4",,,"   50","   60",,,,,"7.6","9.4",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1999-10-27",,,"3.4"," 1029",," 1035","0.0",,,"20.6","25.6","15.6",,,"   20","   30",,,,,"7.2","7.6",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1999-10-28",,,"3.9"," 1234",," 1342","0.0",,,"21.7","27.2","15.6",,,"   70","   70",,,,,"8.9","10.3",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1999-10-29",,,"3.8"," 1143",," 1506","0.0",,,"23.3","27.8","18.9",,,"   70","   80",,,,,"8.0","9.4",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1999-10-30",,,"3.7"," 1336",," 1315","0.0",,,"23.9","28.9","18.9",,,"   90","  110",,,,,"9.4","11.2",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1999-10-31",,,"3.7"," 1247",," 1246","0.0",,,"24.4","28.9","20.0",,,"   90","  100",,,,,"9.8","10.7",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1999-11-01",,,"4.1"," 1210",," 2318","19.3",,,"25.0","29.4","20.6",,,"  130","  190",,,,,"7.6","9.4",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1999-11-02",,,"5.1"," 1339",," 1603","23.4",,,"21.7","25.0","17.8",,,"  290","  290",,,,,"11.6","14.8",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1999-11-03",,,"4.4"," 0528",," 0531","0.0",,,"12.8","18.3","7.2",,,"  350","  330",,,,,"9.4","12.5",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1999-11-04",,,"4.0"," 1447",," 1519","0.0",,"0.0","16.7","23.3","9.4",,,"   50","   60",,,,,"8.9","10.3",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1999-11-05",,,"4.3"," 1513",," 1404","0.0",,,"19.4","25.6","13.3",,,"   40","   60",,,,,"9.4","11.2",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1999-11-06",,,"4.2"," 1338",," 1433","0.0",,,"21.1","26.1","16.1",,,"   40","   30",,,,,"8.9","10.3",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1999-11-07",,,"3.3"," 1603",," 1403","0.0",,,"21.1","25.6","16.1",,,"   60","   20",,,,,"6.3","7.6",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1999-11-08",,,"3.9"," 1129",," 1128","0.0",,,"21.7","27.2","16.1",,,"   80","   80",,,,,"9.4","11.2",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1999-11-09",,,"3.2"," 1241",," 1240","0.0",,,"21.1","26.7","15.0",,,"  110","  110",,,,,"8.0","10.3",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1999-11-10",,,"2.7"," 1437",," 1437","0.0",,,"21.1","27.2","14.4",,,"   80","   80",,,,,"7.2","7.6",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1999-11-11",,,"2.6"," 1441",," 1438","0.3",,,"21.1","26.7","15.0",,,"   50","   20",,,,,"6.3","7.6",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1999-11-12",,,"4.3"," 1237",," 1140","0.3",,,"20.6","27.2","13.9",,,"   50","   40",,,,,"7.6","10.3",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1999-11-13",,,"4.4"," 1427",," 1426","0.0",,,"21.7","24.4","18.3",,,"   20","   20",,,,,"7.6","9.4",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1999-11-14",,,"2.5"," 2256",," 2229","0.0",,,"21.1","26.7","15.0",,,"  290","  290",,,,,"4.5","6.3",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1999-11-15",,,"3.9"," 1644",," 1635","0.0",,,"20.0","26.1","13.3",,,"   60","   60",,,,,"7.2","8.9",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1999-11-16",,,"3.3"," 1638",," 1637","0.0",,,"17.8","22.2","13.3",,,"   50","   50",,,,,"5.8","7.2",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1999-11-17",,,"3.5"," 1130",," 1126","0.0",,,"17.2","22.8","11.7",,,"   90","   70",,,,,"7.6","8.9",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1999-11-18",,,"3.8"," 1222",," 1221","0.0",,,"18.9","25.0","12.8",,,"   90","   90",,,,,"8.0","9.8",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1999-11-19",,,"3.6"," 1434",," 1221","0.3",,,"21.1","26.1","15.6",,,"  100","  100",,,,,"9.8","11.6",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1999-11-20",,,"2.6"," 1219",," 1218","0.0",,,"20.0","25.0","15.0",,,"  130","  130",,,,,"8.0","9.8",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1999-11-21",,,"2.6"," 1711",," 1547","3.8",,,"21.7","26.1","17.2",,,"   50","  120",,,,,"8.9","11.2",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1999-11-22",,,"3.8"," 1228",," 1208","0.3",,,"21.1","26.1","16.1",,,"   20","   20",,,,,"7.6","10.3",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1999-11-23",,,"3.1"," 0735",," 1407","1.5",,,"21.7","25.6","17.8",,,"  340","   10",,,,,"5.8","6.7",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1999-11-24",,,"3.1"," 1615",," 1546","0.8",,,"22.8","26.7","18.3",,,"   50","   70",,,,,"7.2","8.9",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1999-11-25",,,"2.1"," 1211",," 1205","5.1",,,"21.7","25.6","17.8",,,"  160","  150",,,,,"6.3","7.2",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1999-11-26",,,"2.7"," 1429",," 1429","0.3",,,"22.2","26.7","17.8",,,"  280","  290",,,,,"6.7","8.0",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1999-11-27",,,"3.6"," 0620",," 0556","0.0",,,"18.3","22.2","13.9",,,"  340","  330",,,,,"6.7","8.9",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1999-11-28",,,"3.0"," 1412",," 1506","0.0",,,"17.2","24.4","10.0",,,"   70","   60",,,,,"5.8","6.7",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1999-11-29",,,"1.7"," 2232",," 2231","0.0",,,"18.9","25.0","12.8",,,"  320","  320",,,,,"4.5","5.8",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1999-11-30",,,"5.5"," 1401",," 1312","0.0",,,"13.9","19.4","8.3",,,"   20","   10",,,,,"10.7","13.4",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1999-12-01",,,"4.2"," 1240",," 1235","0.0",,,"11.1","15.6","6.7",,,"   20","   20",,,,,"8.0","10.7",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1999-12-02",,,"3.4"," 1539",," 1234","0.0",,,"12.2","18.3","5.6",,,"   50","   30",,,,,"6.3","7.6",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1999-12-03",,,"2.1"," 1422",," 1346","0.0",,,"15.0","22.2","7.2",,,"   90","  110",,,,,"6.3","8.0",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1999-12-04",,,"1.7"," 2135",," 1300","0.0",,,"19.4","24.4","14.4",,,"  130","  100",,,,,"4.9","7.6",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1999-12-05",,,"1.5"," 1538",," 1538","0.0",,,"19.4","24.4","13.9",,,"  160","  160",,,,,"7.2","8.0",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1999-12-06",,,"3.6"," 1601",," 1556","0.0",,,"20.6","27.2","13.3",,,"  300","  290",,,,,"9.4","11.2",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1999-12-07",,,"3.5"," 0123",," 0215","0.0",,,"15.0","21.7","8.3",,,"   10","  360",,,,,"7.2","8.9",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1999-12-08",,,"3.2"," 1515",," 1324","0.0",,,"18.3","23.9","12.8",,,"   60","   80",,,,,"6.3","8.9",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1999-12-09",,,"2.3"," 1511",," 1534","0.3",,,"18.9","25.6","12.2",,,"  110","  120",,,,,"7.2","8.0",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1999-12-10",,,"1.7"," 1457",," 1456","0.3",,,"19.4","27.2","11.7",,,"  250","  240",,,,,"6.7","8.0",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1999-12-11",,,"1.7"," 1617",," 1616","0.0",,,"20.0","25.6","14.4",,,"  100","  100",,,,,"6.3","7.2",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1999-12-12",,,"2.2"," 1509",," 1508","0.0",,,"21.1","27.2","14.4",,,"  160","  170",,,,,"6.7","7.6",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1999-12-13",,,"3.5"," 1114",," 1105","0.0",,,"22.8","26.7","18.3",,,"  200","  190",,,,,"6.7","8.9",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1999-12-14",,,"1.9"," 0302",," 0301","1.3",,,"19.4","23.3","15.0",,,"  290","  290",,,,,"9.8","11.2",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1999-12-15",,,"2.5"," 1209",," 1154","0.0",,,"17.2","21.1","13.3",,,"  330","   10",,,,,"6.7","8.0",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1999-12-16",,,"3.5"," 1004",," 1004","0.3",,,"13.9","16.1","11.1",,,"   20","   20",,,,,"8.0","9.8",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1999-12-17",,,"3.2"," 1200",," 1235","15.0",,,"16.7","22.2","10.6",,,"   70","   60",,,,,"6.7","7.6",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1999-12-18",,,"2.3"," 2140",," 2142","39.6",,,"17.2","18.3","16.1",,,"  110","  110",,,,,"7.2","7.6",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1999-12-19",,,"3.5"," 1333",," 1332","0.0",,,"18.3","24.4","12.2",,,"  250","  250",,,,,"7.6","9.4",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1999-12-20",,,"1.2"," 1116",," 1208","0.3",,,"16.7","22.8","10.0",,,"   10","  340",,,,,"4.5","5.8",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1999-12-21",,,"1.4"," 1325",," 1145","0.0",,,"20.6","26.7","14.4",,,"  210","  200",,,,,"5.8","6.7",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1999-12-22",,,"2.5"," 2327",," 2335","0.0",,,"19.4","22.8","16.1",,,"   10","   10",,,,,"5.8","6.7",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1999-12-23",,,"3.5"," 0958",," 0956","1.3",,,"15.0","17.2","12.8",,,"   20","   20",,,,,"6.3","7.6",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1999-12-24",,,"3.7"," 1026",," 1025","0.3",,,"11.7","16.7","6.1",,,"  340","  340",,,,,"7.2","8.9",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1999-12-25",,,"4.6"," 1547",," 1447","0.0",,,"10.0","14.4","5.0",,,"   10","   20",,,,,"8.9","11.2",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1999-12-26",,,"4.1"," 1432",," 1355","0.0",,,"8.3","14.4","1.7",,,"  280","  300",,,,,"7.6","8.9",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1999-12-27",,,"3.4"," 1436",," 1429","0.0",,,"11.7","19.4","3.3",,,"  280","  280",,,,,"8.9","10.3",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1999-12-28",,,"3.5"," 1546",," 1405","0.0",,,"13.3","18.3","8.3",,,"  280","  270",,,,,"9.4","11.2",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1999-12-29",,,"3.2"," 0346",," 0359","0.0",,,"10.6","17.2","3.9",,,"  320","  320",,,,,"7.6","10.3",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1999-12-30",,,"1.3"," 1430",," 1430","0.0",,,"12.2","20.6","3.9",,,"  250","  250",,,,,"6.3","7.6",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","1999-12-31",,,"1.4"," 1803",," 1731","0.0",,,"15.6","23.3","7.2",,,"  120","  100",,,,,"4.0","5.8",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2000-01-01",,,"1.5"," 1611",," 1629","0.0",,,"18.3","25.6","11.1",,,"  120","  120",,,,,"4.9","5.8",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2000-01-02",,,"1.3"," 1556",," 1534","0.0",,,"20.0","26.1","13.9",,,"  120","   90",,,,,"6.7","8.0",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2000-01-03",,,"2.0"," 1641",," 1640","0.0",,,"19.4","26.7","11.7",,,"  120","  120",,,,,"6.7","7.2",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2000-01-04",,,"3.9"," 2318",," 2317","0.3",,,"21.7","27.8","15.0",,,"  290","  300",,,,,"8.9","10.7",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2000-01-05",,,"4.4"," 0009",," 0008","0.0",,,"15.0","18.3","11.1",,,"  300","  300",,,,,"9.4","10.7",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2000-01-06",,,"2.9"," 1121",," 1120","0.0",,,"18.3","25.0","11.7",,,"  110","  110",,,,,"8.0","9.8",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2000-01-07",,,"2.8"," 1641",," 1641","4.1",,,"20.0","23.3","16.1",,,"   20","   20",,,,,"6.7","9.4",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2000-01-08",,,"1.6"," 0002",," 0002","0.0",,,"20.0","26.1","13.9",,,"   10","   20",,,,,"4.0","4.9",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2000-01-09",,,"1.7"," 1454",," 1442","0.3",,,"21.1","26.7","15.6",,,"  220","  190",,,,,"5.8","7.2",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2000-01-10",,,"4.5"," 1424",," 1423","0.3",,,"22.2","27.8","16.1",,,"  240","  250",,,,,"10.3","13.0",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2000-01-11",,,"2.5"," 1014",," 1014","0.0",,,"18.3","24.4","11.7",,,"  300","  300",,,,,"6.3","6.7",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2000-01-12",,,"1.5"," 1312",," 1242","0.0",,,"16.7","25.0","8.3",,,"  120","  150",,,,,"4.5","6.3",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2000-01-13",,,"2.4"," 1247",," 1303","0.3",,,"18.3","26.7","10.0",,,"  270","  270",,,,,"6.3","7.2",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2000-01-14",,,"6.6"," 1155",," 1415","0.0",,,"12.8","17.8","7.8",,,"   30","   30",,,,,"13.0","16.5",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2000-01-15",,,"4.1"," 1544",," 1538","0.0",,,"13.3","18.9","7.8",,,"   60","   80",,,,,"8.9","10.3",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2000-01-16",,,"1.6"," 2230",," 2229","0.0",,,"13.3","20.6","5.6",,,"  290","  290",,,,,"4.5","5.8",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2000-01-17",,,"2.4"," 1101",," 1104","0.0",,,"13.9","20.6","6.7",,,"  350","  340",,,,,"5.8","6.7",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2000-01-18",,,"5.1"," 1546",," 1545","0.0",,,"17.2","23.3","10.6",,,"  280","  280",,,,,"11.2","13.4",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2000-01-19",,,"2.9"," 0037",," 0027","1.5",,,"16.7","18.9","14.4",,,"  270","  260",,,,,"7.2","9.8",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2000-01-20",,,"6.8"," 1520",," 1311","0.0",,,"17.8","24.4","11.1",,,"  280","  300",,,,,"13.4","17.0",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2000-01-21",,,"3.3"," 0408",," 0407","0.0",,,"8.9","13.9","3.3",,,"  330","  330",,,,,"8.0","9.8",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2000-01-22",,,"2.3"," 1518",," 1500","0.0",,,"11.1","20.6","1.7",,,"  160","  160",,,,,"5.8","7.2",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2000-01-23",,,"3.4"," 1056",," 1141","0.0",,,"18.3","25.6","10.6",,,"  210","  200",,,,,"8.9","10.3",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2000-01-24",,,"5.7"," 1509",," 1528","13.0",,,"13.9","20.6","7.2",,,"  290","  300",,,,,"16.5","17.4",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2000-01-25",,,"5.8"," 1455",," 0136","0.0",,,"8.9","13.9","3.9",,,"  280","  310",,,,,"10.7","13.9",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2000-01-26",,,"5.1"," 0909",," 0908","0.0",,,"5.0","9.4","0.6",,,"  320","  310",,,,,"10.7","13.4",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2000-01-27",,,"3.5"," 1658",," 1638","0.0",,,"6.7","12.8","0.6",,,"   60","   60",,,,,"6.7","7.6",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2000-01-28",,,"3.4"," 1410",," 1410","4.6",,,"10.0","14.4","5.6",,,"   60","   60",,,,,"6.3","7.2",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2000-01-29",,,"2.3"," 1419",," 1416","0.3",,,"17.8","23.3","12.2",,,"  120","  120",,,,,"6.3","7.2",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2000-01-30",,,"3.0"," 1432",," 2007","0.3",,,"19.4","26.1","12.2",,,"  200","  270",,,,,"7.6","9.4",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2000-01-31",,,"2.6"," 0728",," 0847","6.9",,,"12.2","17.2","6.7",,,"   10","   20",,,,,"6.3","7.2",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2000-02-01",,,"2.5"," 0836",," 0835","0.3",,,"12.2","17.2","6.7",,,"  350","  350",,,,,"4.9","6.7",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2000-02-02",,,"2.7"," 1702",," 1655","2.0",,,"13.3","18.3","7.8",,,"   60","   60",,,,,"6.7","7.6",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2000-02-03",,,"2.1"," 1243",," 1220","0.0",,,"13.3","16.1","10.0",,,"  330","   10",,,,,"4.0","4.9",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2000-02-04",,,"4.3"," 1744",," 1743","0.0",,,"14.4","21.1","7.8",,,"  270","  270",,,,,"8.0","9.8",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2000-02-05",,,"3.8"," 1722",," 0924","0.0",,,"8.3","13.9","2.2",,,"   50","  330",,,,,"6.7","8.9",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2000-02-06",,,"2.2"," 1209",," 1024","0.0",,,"10.0","18.3","1.1",,,"   50","   20",,,,,"4.9","6.7",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2000-02-07",,,"1.7"," 1321",," 1130","0.0",,,"13.3","21.7","4.4",,,"  250","  240",,,,,"5.8","6.7",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2000-02-08",,,"2.1"," 1421",," 1432","0.0",,,"14.4","20.6","7.8",,,"   20","   10",,,,,"5.8","6.7",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2000-02-09",,,"4.1"," 1325",," 1134","0.0",,,"13.3","19.4","7.2",,,"  340","  330",,,,,"9.4","11.6",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2000-02-10",,,"3.1"," 1930",," 1608","0.0",,,"13.9","21.7","5.6",,,"  250","  260",,,,,"5.8","6.7",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2000-02-11",,,"1.7"," 1247",," 1246","0.0",,,"15.0","23.9","6.1",,,"  300","  290",,,,,"7.6","8.0",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2000-02-12",,,"2.3"," 1512",," 1400","0.0",,,"18.3","25.6","10.6",,,"  250","  230",,,,,"5.8","7.6",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2000-02-13",,,"2.8"," 1416",," 1415","0.0",,,"18.3","26.1","10.0",,,"  240","  240",,,,,"6.7","7.6",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2000-02-14",,,"5.3"," 1654",," 0825","9.1",,,"20.0","22.8","16.7",,,"  290","  200",,,,,"9.8","11.6",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2000-02-15",,,"3.2"," 0419",," 0419","0.0",,,"17.2","23.3","11.1",,,"  320","  310",,,,,"6.7","8.0",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2000-02-16",,,"1.9"," 1731",," 1726","0.5",,,"18.9","26.7","10.6",,,"  110","  100",,,,,"4.9","6.3",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2000-02-17",,,"2.2"," 1619",," 1421","0.0",,,"20.6","28.3","12.2",,,"   90","  100",,,,,"7.6","9.4",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2000-02-18",,,"2.9"," 1308",," 1036","0.3",,,"20.0","27.8","12.2",,,"  150","  150",,,,,"6.7","8.0",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2000-02-19",,,"2.5"," 1924",," 1923","0.0",,,"22.2","28.9","15.6",,,"  290","  290",,,,,"6.7","7.6",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2000-02-20",,,"3.5"," 1806",," 1333","0.0",,,"16.1","21.1","10.6",,,"   50","   30",,,,,"6.7","8.0",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2000-02-21",,,"4.2"," 1316",," 1314","0.0",,,"15.6","21.1","10.0",,,"   50","   40",,,,,"7.6","9.8",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2000-02-22",,,"4.6"," 1131",," 1236","0.0",,,"18.3","24.4","12.2",,,"   60","   90",,,,,"9.8","10.7",,,,,,,,,,,,,,,,,,,,
